,address,company,conditions,date,description,duty,experience,name,requirements,salaryMAX,salaryMIN,schedule,skills,type_of_employment,url
223,Челябинск,Метаком-Сервис,,7 октября 2020," Обязанности: Сопровождение и конфигурирование 1 С версия 8.х; Консультация пользователей (наших сотрудников) по вопросам работы c программой 1С версия 8.х; Оптимизация базы; Разработка, доработка, донастройка различных систем учета в существующих конфигурациях 1С. Работа в том числе в режиме: «Придумал — Написал — Внедрил пользователям»; Требования: Знание конфигураций 1С 8.х; Знание различных методик обмена данными; Умение работать с обычными и управляемыми формами; Работа с нестандартными конфигурациями; Умение понимать и модифицировать чужой код; Знание мобильной платформы 1С; Знание основ складского, бухгалтерского, управленческого, бюджетирования. Условия: Работа возможна в том числе в комфортном офисе по графику (пн-пт), дружный коллектив) Стабильный оклад + премии Карьерный рост обязателен Введение в специфику работы бесплатное и обязательное ",,не требуется,Программист 1C 8,,70000.0,50000.0,полный день,"1С: Предприятие 8,1С программирование,1C: Бухгалтерия,1С: Управление предприятием",Проектная работа/разовое задание,https://tyumen.hh.ru/vacancy/39676745
228,Челябинск,Удобные Решения,,29 сентября 2020," Наша компания является разработчиком программных продуктов и мобильных приложений для сферы жилищно-коммунального хозяйства, в основе которых лежит коммуникация между жителями и управляющими компаниям. С 2018 года мы стали частью финской компании YIT. У нас два продукта: -Диспетчер 24 (функциональная CRM-система для управляющих организаций и ТСЖ, автоматизирующая работу аварийно-диспетчерской службы, клиентского отдела и колл-центр, базирующийся в Кургане); - OiCO (мобильное приложение для жителей управляющей компании, содержит необходимые сервисы для комфортной жизни). Наши клиенты – это УК и ЖКХ (B2B) и жители этих УК, конечные пользователи мобильного приложения (B2C). География нашего присутствия - 25 городов РФ: Екатеринбург, Тюмень, Курган, Казань, Москва, Санкт-Петербург, Новосибирск, Бердск, Краснодар и др. Открываем вакансию маркетолога, основной задачей которого будет интернет-продвижение продуктов компании на рынке и рост b2b аудитории: Функции: Разработка рекламных сообщений, текстов промо-материалов, статей, контента для размещения на сайте и в соц. сетях Погружение в продукт, изучение ЦА и конкурентов, формирование УТП Создание посадочных страниц в Tilda Создание презентаций для отдела продаж; Генерирование и проверка гипотез по рекламе Требования к профессиональным навыкам: Опыт решения подобных задач на b2b рынке от 2 лет Умение составлять эффективные заголовки и тексты; Опыт работы в IT сфере, понимание IT специфики будет большим преимуществом; Ваша эффективность будет измеряться качественными лидами. Наше предложение: Работа в продуктовой команде с амбициозными целями; Заработная плата в размере 50 000 - 70 000 (условия обсуждаем на собеседовании); Рассматриваем кандидатов по УрФО, в режиме удаленной работы, с условием личных встреч не менее 2 раз в месяц и сотрудничество в формате белой модели взаимодействия с самозанятыми, либо договор ГПХ). ",,1–3 года,Маркетолог (продуктовый)," , , , , , ",70000.0,50000.0,полный день,"Продвижение бренда,Написание рекламных статей,Креативность,Ориентация на клиента,Product Promotion,Анализ конкурентной среды,Оценка потребностей клиентов,Анализ рынка",Полная занятость,https://tyumen.hh.ru/vacancy/39143352
710,Челябинск,Компания maxim,,9 октября 2020," Кто мы: IT-компания, предоставляющая облачные решения в сфере такси. К нашим сервисам подключено большое количество компаний, среди которых как мелкие региональные игроки, так и компании с мировым именем, такие как сервис заказа такси «Максим». Мы — команда вне географического фактора, части которой эффективно взаимодействуют из разных точек мира. У нас 5 it-подразделений в городах РФ и 4 подразделения за рубежом. 250+ сотрудников и два десятка направлений работы в сфере IT. Чем предстоит заниматься: участвовать в разработке и поддержке проекта автоматизированной системы отчетности на основе Pentaho BI Platform; создание новых или доработка существующих отчетов (sql скрипты, отчетные формы Pentaho Reporting); выгрузка данных из БД Postgres, MSSQL (по запросам бизнес подразделений); написание сложных sql запросов. написание SQL скриптов агрегации данных для построения отчетов; оптимизация SQL запросов; сбор и анализ бизнес-требований; диагностика и устранение ошибок формирования данных в отчетах; создание, доработка и поддержка OLAP-кубов на платформе Pentaho Analysis Services Community Edition. Что ожидаем от кандидата: уверенное знание принципов построения реляционных баз + ANSI SQL; понимание основных показателей деятельности блока продаж, портфельная/продуктовая аналитика, операционная аналитика; программирование: SQL (индексы, функции, пакеты, задания, триггеры, динамический SQL). Способность работать с чужим SQL кодом; опыт составления сложных SQL-запросов (PL/SQL,TSQL); опыт разработки и понимание принципов OLAP-технологий. Что мы предлагаем: интересные задачи; дружелюбный коллектив; корпоративное обучение; поездки на it-конференции; комфортное рабочее место; компенсацию питания; ДМС; бесплатные корпоративные мероприятия (Новый Год, командные выезды и движухи); уровень заработной платы, который зависит от технических знаний и навыков (+ регулярный пересмотр, если вы растете); оформление по ТК РФ; есть программа релокации. ",,1–3 года,Разработчик отчетов,,70000.0,50000.0,полный день,"MS SQL,Olap (online analytical processing),SQL",Полная занятость,https://tyumen.hh.ru/vacancy/39183116
799,Челябинск,Интернет-агентство Dextra,"Официальное трудоустройство,,Возможность довольно гибкого графика,,Комфортабельный офис в центре с остановками и парковкой,,Возможен рост заработной платы в зависимости от опыта и компетенции.",24 сентября 2020," Прежде всего хочется чтобы верстальщик хорошо знал кроссбраузерную верстку, и умел писать аккуратный структурированный код с комментария. ОПЫТ РАБОТЫ от 2 лет. Обязательно знание Javascript, библиотек и фреймворков. Знания графических редакторов на уровне «порезать шаблон». Обязанности : Верстать адаптивные макеты (и уметь адаптировать не адаптивные). Помнить про кроссбраузерность (Progressive Enhancement, Graceful Degradation). Работать с макетами (Photoshop обязательный, Illustrator, Sketch будет только плюсом). Разрабатывать JS различной сложности (в основном не очень сложные, но если вы разбираетесь, как там внутри все устроено, знаете, что как реализуется прототипное наследование, то это тоже будет только плюсом). Интерактив и анимация элементов интерфейсов. Требования: Опыт работы, портфолио. Хорошие знания HTML5, CSS3. Владение JavaScript, опыт использования jQuery плагинов (а если будет и опыт написания, то еще лучше). Опыт применения препроцессоров (Stylus, Less, Sass) будет только плюсом. Знакомство с Gulp, PostCSS и другими современными технологиями также пойдет вам в плюс. Опыт работы в инфраструктуре компании: контроль версий (git). Условия работы: Официальное трудоустройство, Возможность довольно гибкого графика, Комфортабельный офис в центре с остановками и парковкой, Возможен рост заработной платы в зависимости от опыта и компетенции. ","Верстать адаптивные макеты (и уметь адаптировать не адаптивные).,Помнить про кроссбраузерность (Progressive Enhancement, Graceful Degradation).,Работать с макетами (Photoshop обязательный, Illustrator, Sketch будет только плюсом).,Разрабатывать JS различной сложности (в основном не очень сложные, но если вы разбираетесь, как там внутри все устроено, знаете, что как реализуется прототипное наследование, то это тоже будет только плюсом).,Интерактив и анимация элементов интерфейсов.",3–6 лет,HTML-верстальщик/front-end разработчик,"Опыт работы, портфолио.,Хорошие знания HTML5, CSS3.,Владение JavaScript, опыт использования jQuery плагинов (а если будет и опыт написания, то еще лучше).,Опыт применения препроцессоров (Stylus, Less, Sass) будет только плюсом.,Знакомство с Gulp, PostCSS и другими современными технологиями также пойдет вам в плюс.,Опыт работы в инфраструктуре компании: контроль версий (git).",70000.0,50000.0,полный день,"HTML,CSS,HTML5,CSS3,Bootstrap,Git,Java",Полная занятость,https://tyumen.hh.ru/vacancy/39440660
113,Челябинск,Велес Строй,,17 сентября 2020," В крупную, стабильную компанию на вахту в Вологодскую область срочно требуются МОНТАЖНИКИ ТТ! Обязанности: - Работа с технологическим трубопроводом; - Работа с металлоконструкциями; Требования: - Опыт работы по подготовке и сборке стыков трубопроводов технологической обвязки не менее 2 лет; - Подтверждение опыта в трудовой; - Удостоверение монтажника; - Удостоверение стропальщика желательно; - Умение читать чертежи, знать технологию, работать с инструментом; - Наличие медицинской комиссии по форме № 302н Условия: - Вахта 60/30 (можно дольше, меньше 60 дней вахту нельзя); - Оплата почасовая; - Предоставляется бесплатное проживание; - Выдается спецодежда и обувь по сезону бесплатно! - Оформление на объекте. - Прямой работодатель! ",,1–3 года,Монтажник ТТ,,75000.0,60000.0,Вахтовый метод,"Монтаж металлоконструкций,Сварочные работы,Чтение чертежей",Полная занятость,https://tyumen.hh.ru/vacancy/37701268
233,Челябинск,Ресурс Групп,"Проживание в съемных квартирах за счет предприятия,Спецодежда, инструмент предоставляется,Компенсация проезда,Фиксированная почасовая ставка, ,, стаж, соц. гарантии,Зарплата без задержек,Авансы каждые две недели выплатами на карту",8 октября 2020," Для работы вахтовым методом В ГОРОДЕ ВОРОНЕЖ приглашаются наладчики станков с Числовым Программным Управлением. Обязанности: Работа на станках С ЧПУ:(написание и корректировка программ на стойке) , карусельные группы Требования: Опыт работы на одной или нескольких перечисленных стоек Разряд 3-4, опыт не менее 2-х лет Подтверждение опыта и разряда в трудовой книжке Условия: Вахта 60/30 в г. ТУЛА Прямой работодатель Проживание в съемных квартирах за счет предприятия Спецодежда, инструмент предоставляется Компенсация проезда Фиксированная почасовая ставка, НЕ норма и НЕ сделка. Возможность выработки до 300 часов в месяц. Трудоустройство по ТК РФ , стаж, соц. гарантии Зарплата без задержек Авансы каждые две недели выплатами на карту ","Работа на станках С ЧПУ:(написание и корректировка программ на стойке),, карусельные группы",3–6 лет,Карусельщик с ЧПУ,"Опыт работы на одной или нескольких перечисленных стоек,Разряд 3-4, опыт не менее 2-х лет,Подтверждение опыта и разряда в трудовой книжке",78000.0,76000.0,Вахтовый метод,,Полная занятость,https://tyumen.hh.ru/vacancy/39703647
685,Челябинск,Компьютерная компания,,14 октября 2020," Давайте познакомимся: Наша компания основана в 1992 году . Мы первыми в Челябинске начали продавать программы “1С”. Кроме программ наша компания продает и услуги программистов 1С. Мы ищем менеджера по продажам на постоянную работу (как с опытом, так и без опыта работы).Возможна и удаленная работа на полный рабочий день. Идеальный кандидат для нас: настойчивый способный упорно работать и много учиться кому часто везет кто умеет слушать Наши ценности: Мы ценим сотрудников за результаты Мы любим, когда работа делается быстро Мы любим учиться и использовать самое передовое и дающее хороший результат Мы стремимся к тому, чтобы клиент получил то, что мы обещали и даже немного больше Мы ценим соблюдение правил компании Мы за уважительное отношение сотрудников друг к другу и к клиентам Мы гордимся, когда сотрудники «растут» в компании и становятся супер профессионалами и (или) руководителями Данные про нас: В нашей компании работает 42 человека Примерно 50 процентов сотрудников работают в компании более 10 лет. Мы заключаем каждый год более 1100 договоров ежемесячного сопровождения по 1С. Ваши обязанности: Обработка входящих заявок от клиентов Работа на исходящих звонках Общение с клиентами Заключение сделок Ведение клиентской базы Предложение своих идей по улучшению технологии продаж Что Вы получите? Прозрачную систему оплаты (процент от продаж) Зарплату, которая зависит только от личного результата в продажах. «Потолка» в зарплате нет. Выплату зарплаты раз в неделю Четкие правила работы Много обучения ( и не только в начале работы) Регулярные тренировки по продажам Опытного наставника Обучение нашему продукту Обучение технике продаж Помощь от других менеджеров по продажам Возможность проявить все свои таланты Соревнование между менеджерами по продажам (с призами победителям) Возможность стать руководителем отдела продаж в течение первого года работы Поддержку от отдела маркетинга и рекламы Когда Вы сможете начать работу? Через 1 день после собеседования И теперь, если Вы внимательно прочитали вакансию и хотите с нами работать, заполните анкету! ",,не требуется,Менеджер по продажам,,80000.0,20000.0,полный день,"Ведение переговоров,Пользователь ПК,Управление продажами,Активные продажи,Холодные продажи,Грамотная речь,Поиск и привлечение клиентов,Навыки продаж,Прямые продажи,Навыки работы с возражениями,Работа с возражениями,Холодные звонки,Знание 1С,исходящие звонки,Организация встреч,B2B Продажи,Заключение договоров,Телефонные переговоры",Полная занятость,https://tyumen.hh.ru/vacancy/39228578
379,Челябинск,ГудВорк,,29 сентября 2020," Обязанности: Строительство базовых станций сотовой связи. Установка и обслуживание оборудования на объектах сотовой связи. Работа круглый год. Требования: Монтаж металлоконструкций, базовые навыки по электричеству, промышленный альпинизм. Условия: Профильным специалистам - особые условия. Работа круглый год и много. Возможно обучение. ",,не требуется,Монтажник (промышленный альпинизм),,80000.0,27000.0,полный день,"Пользователь ПК,Монтаж оборудования,Turbo Pascal,Расстановка приоритетов,MS Dos",Полная занятость,https://tyumen.hh.ru/vacancy/39524239
50,Челябинск,Некстайп,,15 октября 2020," Хочешь продавать классный продукт и развиваться в сфере IT? Тогда ты наш кандидат! Мы крутая веб-студия, которая развивается и масштабируется постоянно. Мы всегда рады новым талантам, а самое главное готовы обучать! Наши клиенты находятся по всей территории РФ и СНГ. Мы работаем с такими компаниями как: Nutricia, Heinz Baby, Coral Travel, Metro CC и с рядом других, крупных, известных брендов. Что ты получишь от нас: Клиенты -Мы предоставляем клиентскую базу, это те клиенты, которые знают про нас и уже приобретали наши готовые решения. Твоя задача, работать с данными клиентами и осуществлять полный цикл продаж наших готовых решений или услуг по оптимизации сайта. Рост и развитие - Наши менеджеры это высококлассные эксперты своего дела. Мы за постоянное обучение, за закрепление знаний на практике. Непрерывный обмен информации внутри отдела продаж, а так же среди всех наших отделов! Мы готовы оплачивать конференции, митапы и выставки. Проекты - Наши проекты-наша гордость. Мы создаем готовые решения с 0( интернет-магазины, корпоративные сайты) Разрабатываем сайты для клиентов, и конечно же продвигаем. Работаем в направлении b2b, охватываем всю территорию РФ и страны СНГ. На нашем сайте ты увидишь реализованные проекты для наших клиентов. Команда -Молодой, активный и дружный коллектив. С тобой будут трудиться бок о бок разработчики, интернет-маркетологи, творческие веб-дизайнеры. Что мы ждем от тебя: Опыт работы в продажах , даже если ты работал только с физ лицами, но готов обучаться не покладая рук, откликайся! Уверенность в результате , главное для продаж, это результат и довольный клиент. В твоем опыте должны быть такие сделки, расскажи нам о них! И покажи на деле. Энергия , много энергии. Без нее продаж не получится. Позитивный настрой , главное оружие менеджера! Бонусом будет, если у тебя был опыт работы с исходящими звонками! Откликайтесь на вакансию, мы всегда рады пообщаться с талантливыми и интересными людьми! ",,1–3 года,Менеджер по продажам (IT-продукты),,80000.0,30000.0,полный день,"1С-Битрикс,Холодные продажи,Контекстная реклама,Интернет-реклама,B2B Продажи,Ведение переговоров,Клиентоориентированность,Ведение клиентской базы,Навыки продаж,Активные продажи,Холодные звонки,Работа с возражениями,Ведение активных клиентов,Поиск и привлечение клиентов",Полная занятость,https://tyumen.hh.ru/vacancy/39339140
513,Челябинск,Флексайтс,,8 октября 2020," Требования: Знание PHP Знание Bitrix Framework (БУС и Битрикс24), в частности D7 и ORM Знание WordPress Знание SQL и основ построения баз данных Понимание принципов ООП и умение применять их Умение разрабатывать и использовать REST API Умение работать с Git Опыт работы с Linux Желание учиться новому и не бояться трудностей. Условия: Работа с 9-00 утра до 18-00 (или до выполнения). На период стажировки и обучения - оклад по договорённости. В дальнейшем - сдельная зарплата (в среднем от 30000 до 80000). Уютный офис, дружный творческий коллектив. Чай, кофе за счет заведения. О компании: Компания ""Флексайтс"" на рынке с 2002 года, занимаемся разработкой, продвижением и сопровождение сайтов. В портфолио сложные тендерные площадки (Равис, СоюзПищеПром и др.), серьезные интернет-проекты (УралПромБанк, Фианит-Ломбард и др.) Ищите наш сайт в интернете. Заходите, анализируйте, насколько мы с вами друг другу подходим. Почувствуете, что ""это моё"" - пишите, звоните, не стесняйтесь! Будем рады знакомству в любом случае. ",,1–3 года,"Веб-программист - MIDDLE - со знанием php (Битрикс, WordPress)",,80000.0,30000.0,полный день,"Git,Linux,CMS Wordpress,ООП,PHP,1С-Битрикс",Полная занятость,https://tyumen.hh.ru/vacancy/39699239
608,Челябинск,Факт,"Высокая заработная плата с ежегодной компенсацией;,Официальное трудоустройство по ТК РФ;,Возможность реализовывать крупные, высоконагруженные проекты в большой команде,Работа с использованием новейших программных продуктов и технологий,Дружная команда профессионалов в пяти офисах по стране.",1 октября 2020," Факт - лидер рынка веб-разработки. Работаем с крупнейшими российскими федеральными компаниями и представительствами крупных зарубежных компаний в России. Наши заказчики - такие известные бренды, как ПАО ""Туполев"", Технониколь, Русал, Гознак, Адамас, Paolo Conte, Gold 585, Интер РАО ЕЭС и другие. Профиль нашей компании - создание, сопровождение и развитие технологичных веб-систем. Мы ищем менеджеров с опытом работы в сфере ИТ и опытом внедрения систем на платформе Битрикс 24 . Рост в компании . Сотрудники вырастают в профессиональном, карьерном, финансовом уровне. Что делать: Сбор функциональных требований у заказчика: понимание бизнес-процессов, которые можно улучшить с Битрикс24; Написание ТЗ для программистов для создания кастомизированных решений; Внедрение Битрикс24 у клиентов, включая интеграцию с внешними системами; Написание методической документации, регламентов; Обучение и консультирование пользователей; Сдача работ заказчику; Оценка проектов по срокам; · Контроль качества выполняемых работ: сроки, качество, полнота и соответствие требованиям реализованного функционала; Управление проектными рисками. Что уметь: Опыт работы на проектах внедрения Битрикс24 от 1 года; Знание и понимание бизнес-процессов клиентов в разных отраслях; Глубокое понимание функционала системы Битрикс24; Опыт формализации требований заказчика к системе и создания схем бизнес-процессов; Наличие сертификатов Битрикс24 будет преимуществом; Условия: Высокая заработная плата с ежегодной компенсацией; Официальное трудоустройство по ТК РФ; Возможность реализовывать крупные, высоконагруженные проекты в большой команде Работа с использованием новейших программных продуктов и технологий Дружная команда профессионалов в пяти офисах по стране. Окончательное решение по размеру заработной платы принимается на основании анализа релевантного опыта работы кандидата в сфере ИТ, опыта внедрения систем на платформе Битрикс 24 и по результатам проведенных собеседований. ",,1–3 года,Менеджер проектов (Битрикс24),,80000.0,40000.0,полный день,"Обучение персонала,Бизнес-анализ,Обучение и развитие,Проведение тестирований,Организационное консультирование,Битрикс24",Полная занятость,https://tyumen.hh.ru/vacancy/38943742
758,Челябинск,POP&POPL (ИП Попова Екатерина Игоревна),"График работы свободный, главное быть всегда на связи и решать проблемы по мере необходимости;,Официальное трудоустройство;,Работа в стабильной развивающейся компании.",15 октября 2020," Обязанности Обеспечение непрерывной бесперебойной работы розничных магазинов, интернет-магазина, сервера, кассовых аппаратов, видеонаблюдения, всех компьютеров (10 шт), чековых принтеров, POS-терминалов и т. включая магазин в городе Казань; Выявление и исправление ошибок в учете/коде; Участие в инвентаризации; Работа с 1с, интеграция с сайтом, контроль; Разработка, подготовка необходимой документации для подрядчиков; Развитие IТ-систем с учетом общей стратегии бизнеса; Выявление потребностей бизнеса в части информационных технологий, оценка возможностей и внедрение новых IТ-решений; Диагностика и ремонт ПК, оргтехники, торгового оборудования. Требования: Опыт работы в аналогичной должности (розничные продажи) связанной с IТ-поддержкой; Обязательное знание 1С; Опыт работы с техникой розничных магазинов (POS терминалы, кассовые аппараты, чековые принтеры, видеонаблюдение и т.д); Настройка и устранение неисправностей вышеперечисленной техники; Базовые знания серверного и коммутационного оборудования; Опыт работы с внешними поставщиками IТ сервисов. Условия: График работы свободный, главное быть всегда на связи и решать проблемы по мере необходимости; Официальное трудоустройство; Работа в стабильной развивающейся компании. ",,3–6 лет,Специалист по IT,"Опыт работы в аналогичной должности (розничные продажи) связанной с IТ-поддержкой;,Обязательное знание 1С;,Опыт работы с техникой розничных магазинов (POS терминалы, кассовые аппараты, чековые принтеры, видеонаблюдение и т.д);,Настройка и устранение неисправностей вышеперечисленной техники;,Базовые знания серверного и коммутационного оборудования;,Опыт работы с внешними поставщиками IТ сервисов.",80000.0,40000.0,гибкий график,"1С-Битрикс,1С: CRM ПРОФ,CRM Мегаплан,MS CRM",Полная занятость,https://tyumen.hh.ru/vacancy/39838469
48,Челябинск,MARTMEDIATEAM,,4 октября 2020," У нас нет холодных продаж (только горячие клиенты, которые сами оставляют заявки) Мы платим оклад 15 000 рублей и процент от продаж. Новые менеджеры получают плюс-минус 30000-40 000 рублей, старички получают в районе 60 000 рублей. У нас не нужно искать клиентов самому, мы предоставляем качественные заявки и постоянно вкладываем деньги в рекламу Мы работаем больше 7 лет в сфере рекламы, у нас много положительных отзывов от наших учеников, мы дорожим своей репутацией и у нас хороший продукт: онлайн-курс по таргетированной рекламе с 0 до 50 тысяч Вам не нужно платить за связь и обучение. Мы всё оплачиваем и бесплатно обучаем. Вы можете работать из дома из любого города и страны. Сейчас мы начали тратить больше денег в рекламу и существующие менеджеры уже не справляются. Поэтому ищем еще 1-2 менеджеров. Рабочий день 8 часов (со вторника по субботу рабочие дни, вскр и пн – выходные) Работа полностью через интернет Требования: Наличие исправного компьютера или ноутбука Телефон с системой iOS или Android Быстрый интернет Возможность в рабочее время разговаривать без шума на фоне Условия: Удаленная работа 5 дней в неделю Коммуникация в мессенджерах и соц сетях Обучение продажам и продукту ( вы будете знать все о курса и общую информацию по таргету и таргетологам, обучения по таргетированной рекламе мы не осуществляем для продавцов. Все что нужно вам для продаж мы обучим) Мы платим оклад 10 000 рублей и процент от продаж. Новые менеджеры получают плюс-минус 30000-40 000 рублей, старички получают в районе 60 000 рублей. Мы ценим в кандидате: Коммуникабельность Знание техник продаж (не обязательно, но если знаете будет хорошо) Понимание основ таргетированной рекламы и рекламы в интернет ( но не обязательно, научим) Наличие навыка сказал-сделал Умение соблюдать дедлайны Умение доводить начатое до результата Целеустремленность Что нужно будет делать: Звонить и консультировать людей по продуктам компании Собирать обратную связь с клиентов 100% заявок входящие Работать в CRM системе Обучаться продукту Обучаться навыкам продаж Ответы на часто задаваемые вопросы по вакансии: Это полная занятость? Да, это полная занятость. Из чего складывается зп? Какие реальные суммы получаются? Оклад 15 000₽ в месяц + процент от продаж (новички зарабатывают от 30 000 рублей, опытные около 60 000 рублей). Выплаты каждую неделю. Есть ли обучение? Да, мы всему обучаем(бесплатно). Надо ли проходить платные курсы перед тем, как начать работать? Нет, не нужно. Наоборот, ваша работа оплачивается с первого дня обучения, если по итогу вы остались с нами работать. Если вы вышли на обучение, а через день пропали в неизвестном направлении, разумеется, мы вам ничего за этот день не заплатим. Есть ли испытательный срок? Да, он длится 1-4 недели. За это время мы тщательно следим за вашей работой. При этом зарплату вам начисляют по той же ставке, что и старым сотрудникам. Это холодные продажи? Нет, это горячие и тёплые заявки. Люди смотрят проходят по воронке продаж после чего сами оставляют заявки. Звонить нужно по скриптам? Да, мы предоставляем скрипты. А можно без опыта в продажах? Можно, если по итогу выполнения тестового задания мы увидим в вас потенциал. Что нужно для работы? Для начала нужно выполнить тестовое задание, затем пройти собеседование в вотсапе. Если все пройдёт хорошо на обоих этапах, мы пригласим вас на работу. Для работы вам понадобится компьютер или ноутбук Ещё более важны стабильное электроснабжение и быстрый интернет. Можно ли работать с телефона? Нет, нельзя, нужен компьютер Вы оплачиваете расходы на телефон? Вы звоните через ip-телефонию (которую мы для вас настроим), поэтому расходов на связь у вас нет. Нужны ли какие-то особенные навыки? Мы ищем кандидата, который обладает чистой речью, грамотно изъясняется, вежлив и доброжелателен, умеет вести живой диалог. Остальному научим. Каких-либо технических знаний не требуется. Ещё в конце каждого дня нужно будет заполнять табличку в Excel, она проста и понятна любому. Откликайтесь на вакансию :) ",,не требуется,Менеджер по продажам в онлайн-школу (горячие клиенты / входящие заявки),,80000.0,50000.0,полный день,"продажи по телефону,Телефонные переговоры,Ведение переговоров,Развитие продаж,Работа в команде,Навыки презентации,Активные продажи,Пользователь ПК,Проведение презентаций,Навыки продаж,Прямые продажи,Грамотная речь",Полная занятость,https://tyumen.hh.ru/vacancy/39608183
327,Челябинск,КОМПАНИЯ АЛЬЯНС-ЦЕНТР,,15 октября 2020," Торговая Группа Альянс – крупный поставщик упаковочных материалов, на рынке более 15 лет. Штат компании - более 500 человек. Филиалы в городах Уральского и Приволжского ФО. Мы продаем упаковочные материалы для хранения, защиты и транспортировки любых видов товаров. Наши Партнеры и Потребители – X5 Retail Group, Сима Ленд, ТС Елисей, ТС Мегамарт, ТС Монетка, Райт, ТС Кировский, УГМК Холдинг, Сталепромышленная компания. Требования: - Образование высшее. - Опыт продаж в данном сегменте - от 1 года. - Коммуникабельность, активность. - Творческий подход к процессу продажи поощряется. Обязанности: - Развитие клиентской базы (поиск новых клиентов b2b). - Продажа гофрокартона и гофроупаковки. - Консультирование по продукции, подбор товара. - Заключение договоров. - Контроль отгрузки и оплаты. Условия работы: - Трудоустройство по ТК РФ. - Заработная плата: оклад +% с продаж. - Возможность профессионального и карьерного роста. - График работы: пн - пт, с 09:00 до 18:00 ч. - Комфортные условия труда: в офисе оборудована кухня, всегда в наличии чай, кофе. Благодарим Вас за интерес, проявленный к нашей Компании. Если Вам подходит наше предложение - высылайте резюме, и мы свяжемся с вами в течение трех рабочих дней. Мы будем рады видеть Вас в нашей команде! ",,1–3 года,Менеджер по продажам (гофрокартон и гофроупаковка),,80000.0,50000.0,полный день,"Активные продажи,Холодные продажи,Развитие продаж,B2B Продажи,Заключение договоров",Полная занятость,https://tyumen.hh.ru/vacancy/39196981
