,address,company,conditions,date,description,duty,experience,name,requirements,salaryMAX,salaryMIN,schedule,skills,type_of_employment,url
109,Южноуральск,Ростелеком,,8 октября 2020," Зарабатывай 23 000 - 50.000 в месяц, работая 4 часа в день с плавающими выходными и гибким графиком В компанию ПАО ""Ростелеком"", которая занимает лидирующие позиции на рынке услуг высокоскоростного доступа в интернет и платного телевидения требуется постоянный сотрудник на позицию специалиста по работе с клиентами Наша компания нацелена на наращивание клиентской базы и в настоящий момент набирается дополнительная команда. Именно поэтому сейчас лучший момент для роста, ввиду чего и открыта данная вакансия. Итак что нужно любить, чтобы работать у нас: Дисциплину Трудолюбие Общение с людьми Чем нужно будет заниматься: - Консультировать абонентов по тарифам и условия подключения - Предлагать услуги компании по предоставленной базе клиентов - Оформлять заявки на подключение На каких условиях мы будем взаимодействовать: - Оплата за заявки + премия при выполнении плана. - Частичная - 4 часа или полная занятость в зависимости от ваших амбиций - Обучение продукту, продажам, стажировка и поддержка руководителя на всех этапах вашей работы Начни работать в федеральной компании, покажи результат и построй успешную карьеру. Мы ищем человека, который отвечает положительно на вопросы написанные ниже: 1.Вас мотивирует зарабатывать больше на потраченный час своего рабочего времени. Средняя стоимость 1 часа работы эффективного агента = 500 руб. 2.Вы ставите перед собой конкретные цели и любите их достигать 3.Вы привыкли к самостоятельной работе и готовы работать на результат Если вы положительно ответили на эти 3 вопроса, то смело нажимайте “Откликнуться” и записывайтесь на собеседование. ",,не требуется,Менеджер по работе с клиентами,,50000.0,23000.0,гибкий график,"Активные продажи,Холодные продажи,Навыки продаж,Прямые продажи,Работа в команде",Частичная занятость,https://tyumen.hh.ru/vacancy/39505093
676,Челябинск,Ростелеком,,8 октября 2020, <span></span><span> Доступно соискателям от 14 лет</span> <span><span></span></span> ,,не требуется,Менеджер по работе с клиентами,,50000.0,23000.0,гибкий график,"Активные продажи,Холодные продажи,Навыки продаж,Прямые продажи,Деловое общение",Частичная занятость,https://tyumen.hh.ru/vacancy/39410305
725,Миасс,Ростелеком,,8 октября 2020," Зарабатывай 23 000 - 50.000 в месяц, работая 4 часа в день с плавающими выходными и гибким графиком В компанию ПАО ""Ростелеком"", которая занимает лидирующие позиции на рынке услуг высокоскоростного доступа в интернет и платного телевидения требуется постоянный сотрудник на позицию специалиста по работе с клиентами Наша компания нацелена на наращивание клиентской базы и в настоящий момент набирается дополнительная команда. Именно поэтому сейчас лучший момент для роста, ввиду чего и открыта данная вакансия. Итак что нужно любить, чтобы работать у нас: Дисциплину Трудолюбие Общение с людьми Чем нужно будет заниматься: - Консультировать абонентов по тарифам и условия подключения - Предлагать услуги компании по предоставленной базе клиентов - Оформлять заявки на подключение На каких условиях мы будем взаимодействовать: - Оплата за заявки + премия при выполнении плана. - Частичная - 4 часа или полная занятость в зависимости от ваших амбиций - Обучение продукту, продажам, стажировка и поддержка руководителя на всех этапах вашей работы Начни работать в федеральной компании, покажи результат и построй успешную карьеру. Мы ищем человека, который отвечает положительно на вопросы написанные ниже: 1.Вас мотивирует зарабатывать больше на потраченный час своего рабочего времени. Средняя стоимость 1 часа работы эффективного агента = 500 руб. 2.Вы ставите перед собой конкретные цели и любите их достигать 3.Вы привыкли к самостоятельной работе и готовы работать на результат Если вы положительно ответили на эти 3 вопроса, то смело нажимайте “Откликнуться” и записывайтесь на собеседование. ",,не требуется,Менеджер по работе с клиентами,,50000.0,23000.0,гибкий график,"Активные продажи,Холодные продажи,Навыки продаж,Прямые продажи,Работа в команде",Частичная занятость,https://tyumen.hh.ru/vacancy/39505091
6,Челябинск,Touch-Secret,,7 октября 2020," Обязанности: Написание пресс-релизов о деятельности компании, подготовка описания для товаров, написание постов; Ведение групп в соцсетях (Вконтакте, Одноклассники, Fb, In, Twitter); Мониторинг и подготовка отчетов своей деятельности; Требования: Высшее образование; Опыт работы по данному направлению – от 1 года, Возможно без опыта; Опыт или навыки написания текстов (пресс-релизы, новости, рекламные записи, информационные посты, электронные рассылки, продающие тексты); Уверенный пользователь Интернет; Коммуникабельность; Грамотная устная и письменная речь! Вашим большим преимуществом будет знание En. Желание развиваться в текущей области; Обучаемость; Ответственность; Условия: Своевременная выплата достойной З/П. 5-дневная рабочая неделя. Оплачиваемый испытательный срок 1 мес. Мы интернет магазин и быстро развивающая компания. В компании очень дружная и приветливая атмосфера, мы все любим свою работу и развиваем наши навыки. Если вам нравиться писать, и вы хотите этим заниматься. Хотите чтобы время летело с удовольствием и незаметно. Вы нам подходите. Присылайте свои резюме на почту. Это самый быстрый способ связаться с нами, все резюме с почты рассматриваются в первую очередь. Жду ваших откликов! После прохождения предварительного этапа отбора будьте готовы к выполнению тестового задания. Необходимо будет подготовить несколько текстов для соцсетей и описание товара. ",,не требуется,Контент-менеджер интернет-магазина/Журналист,,50000.0,25000.0,полный день,"Грамотная речь,Пользователь ПК,Написание текстов,Написание пресс-релизов,Копирайтинг,Креативность,Работа с большим объемом информации,Грамотность,Поиск информации в интернет,Ведение переписки,Электронная почта,Умение работать в коллективе",Полная занятость,https://tyumen.hh.ru/vacancy/39679099
98,Челябинск,Первый Бит,,30 сентября 2020," Первый Бит постоянно растет. Сегодня – это команда из 150 сотрудников, чья задача делать бизнес клиентов сильнее и создавать возможности для их успешного развития. Главные задачи: Консультация клиентов компании по телефону (входящие обращения) Помощь клиентам в отражении текущих операций в программе 1С Помощь в сдаче бухгалтерской отчетности Мы предлагаем: Широкие возможности для профессионального роста Бесплатное корпоративное обучение и получение сертификатов 1С за счет компании Стабильную заработную плату, прозрачную систему начисления Удобный график - 5/2 с 09:00 до 18:00 Важно для достижения целей: Хорошее знание бухгалтерского учета организаций Активность, дисциплинированность, ответственность Желание помочь клиенту ",,не требуется,Бухгалтер-консультант,,50000.0,25000.0,полный день,,Полная занятость,https://tyumen.hh.ru/vacancy/39256149
99,Челябинск,Cosa Nostra Agency,,16 сентября 2020," Мы — интернет-агентство Cosa Nostra — занимаемся привлечением клиентов в компании наших партнеров с помощью рекламы в интернете с 2015 года. Мы расширяем отдел по работе с маркетплейсами и находимся в поиске специалиста в этой области. Обязанности: - размещение товаров на маркетплейсах - Ozon, Беру, Wildberries и др. - продвижение товаров на маркетплейсах, - консультирование клиентов по техническим вопросам. Требования: - хорошие коммуникативные навыки, - желателен опыт работы с маркетплейсами, - желание и возможность самообучения. Условия: - работа в офисе или удаленно, - оклад + KPI, - карьерный рост и увеличение заработной платы с повышением квалификации. Мы ищем человека вовлеченного в работу и готового к самообучению. В ближайшее время перспектива роста до руководителя отдела маркетплейсов. Оставляйте отклик на вакансию. Рассмотрим всех кандидатов. ",,1–3 года,Менеджер по работе с маркетплейсами,,50000.0,25000.0,удаленная работа,"Интернет-реклама,Пользователь ПК,Консультирование,Поиск информации в интернет,Ориентация на клиента,Маркетплейсы",Полная занятость,https://tyumen.hh.ru/vacancy/39271859
197,Магнитогорск,Смарт ПО,,22 сентября 2020," Обязанности: Консультирование пользователей программ 1С по телефону, почте и в режиме удаленного доступа; Установка обновлений платформы и конфигураций 1С клиентам компании; Установка и настройка дополнительных сервисов (1С:Отчётность, 1С:Подпись, 1С:ЭДО и другие); Демонстрация и презентация информационной системы 1С:ИТС и сервисов; Обработка обращений от клиентов по телефону и электронной почте, отслеживание подключений; Решение технических проблем клиентов. Требования: Высшее или среднее техническое образование (ИВТ, основы программирования, прикладная информатика, бухгалтерский учет и пр); Уверенное владение ПК на уровне техника (установка и настройка программного обеспечения); Интерес к информационным технологиям, коммуникабельность; Ответственность, нацеленность на результат; Наличие сертификатов 1С приветствуется. Условия: Работа в динамично развивающейся IT- компании 1С:Франчайзи; Обучение за счет компании; Комфортабельный офис; График работы понедельник – пятница, с 8.00 до 17.00 или с 09:00 до 18:00; Трудоустройство в соответствии с ТК РФ; Оплата: оклад + % бонус от выполненных работ; Неотъемлемой частью работы является постоянное обучение и повышение квалификации. ",,не требуется,Специалист-консультант 1С,,50000.0,25000.0,полный день,"Консультирование,1С программирование,1С: Предприятие 8,1C: Бухгалтерия,1С: Документооборот,1С: Розница,Обновление конфигурации 1С,Консультирование клиентов,Консультативные продажи",Полная занятость,https://tyumen.hh.ru/vacancy/39368788
13,Челябинск,Мистер Труман,,14 октября 2020," Компания Мистер Труман – динамично развивающееся digital-агентство. Специализируемся на интернет-продвижении и web-разработке. Ищем в нашу команду специалиста на позицию аккаунт-менеджера. MrTruman.ru - интересные предложения для Вашего бизнеса! Что нужно делать: Взаимодействовать с клиентами (телефон, почта, WhatsApp и другие способы связи); Управлять командой специалистов агентства, ставить задач и контролировать их исполнение; Контролировать оплаты клиентов; Участвовать в составлении стратегии продвижения проектов; Управлять документооборотом (договоры, счета); Кого мы ищем: Отличные коммуникативные навыки; Опыт работы от 1 года в смежной профессии; Ответственность; Будет преимуществом – знание систем аналитики; Будет преимуществом – был опыт запуска контекстной рекламы Условия работы: Развитая система премирования; Работа с интересными направлениями и решениями; Обучение и повышение квалификации; График 5/2 с 9 до 18, возможна удалённая работа после стажировки; Карьерный рост; Белая зарплата. ",,3–6 лет,Аккаунт-менеджер,,50000.0,30000.0,полный день,"Интернет-реклама,Обучение и развитие,Управление интернет-проектами,WEB аналитика,Контекстная реклама,Google Analytics,Google AdWords,Яндекс.Метрика,Работа в команде,Проведение презентаций,Ведение переговоров,Яндекс.Директ,Управление проектами",Полная занятость,https://tyumen.hh.ru/vacancy/39813797
55,Челябинск,Интерсвязь,,28 сентября 2020," Должностные обязанности: Работа с серверным и сетевым оборудованием в серверных помещениях компании: монтаж, сборка, замена оборудования или комплектующих, диагностика и устранение неисправностей. Первичная настройка оборудования перед установкой в серверные помещения. Работа с оптическими линиями связи: локальными, межсерверными, магистральными. Коммутация (сборка новых каналов, расширение текущих, замена и модернизация оборудования), перекроссировка. Работа с технологиями спектрального уплотнения. Устранение аварийных ситуаций. Выполнение плановых работ: текущее обслуживание серверной, планово-профилактические работы, перенос оборудования в другие серверные помещения. Подготовка, планирование, согласование работ в серверных помещениях. Получение ТМЦ со склада; Учёт и контроль расходных материалов и резервного запаса. Расчёт, выбор и закупка нового оборудования под нужды заказчиков; Участие в вводе в эксплуатацию новых серверных. Поддержание порядка в коммутации. Взаимодействие с представителями клиентов, размещающих оборудование на co-location и представителями сторонних организаций по части сборки каналов связи. Работа предполагает разъездной характер по городу и области, компенсация расходов предусмотрена. Требования: Продвинутый уровень пользования ПК, базовое знание unix-систем; Знание английского языка начальный-средний; Понимание архитектуры ПК. Плюсом будет знание особенностей серверной архитектуры и комплектующих; Понимание принципов работы сетей передачи данных; Плюсом будет понимание основ работы волоконно-оптических линий связи и передачи данных. Готовы рассмотреть кандидатов без опыта работы Приветствуется: Опыт работы с измерительным оборудованием; Опыт эксплуатации серверного оборудования; Терпение, последовательность, и аккуратность в работе. Условия работы: Официальное трудоустройство, социальный пакет, комфортный офис, профессиональная команда, пятидневная рабочая неделя с 09-00 до 18-00, корпоративные мероприятия в стиле ЗОЖ. Образование: среднее профессиональное, высшее Благодарим всех соискателей, которые направят отклик на данную вакансию. Ваше резюме будет рассмотрено в течение ближайшего времени. ",,1–3 года,Инженер структурированных кабельных сетей,"Продвинутый уровень пользования ПК, базовое знание unix-систем;,Знание английского языка начальный-средний;,Понимание архитектуры ПК. Плюсом будет знание особенностей серверной архитектуры и комплектующих;,Понимание принципов работы сетей передачи данных;,Плюсом будет понимание основ работы волоконно-оптических линий связи и передачи данных.,Готовы рассмотреть кандидатов без опыта работы",50000.0,30000.0,полный день,"Английский язык,Пользователь ПК,cli,dwdm-сети,серверное оборудование",Полная занятость,https://tyumen.hh.ru/vacancy/39481948
63,Челябинск,Программные системы | WORKFLOW SYSTEMS,,15 октября 2020," В нашей компании создана специальная программная платформа Workflow Technology для разработки корпоративного ПО, которая позволяет: <ol> Сократить время разработки ПО для автоматизации бизнес-процессов. Существенно облегчить его сопровождение (в том числе дальнейшее расширение и доработки). Значительно увеличить эффективность самого разработчика, а также скорость его обучения. </ol> Перед трудоустройством для новых разработчиков мы проводим бесплатное обучение платформе WT. Занятия — индивидуальные, проходят в нашем офисе по будням в вечернее время. Обучение происходит за 2 недели: 2-3 дня на изучение основ (1 очное 2-часовое занятие + ""домашняя"" работа) и 10 дней на выполнение тестового проекта (еще 2 очных занятия по 2 часа + ""домашняя"" работа). Вакансия подходит в том числе и для начинающих технических специалистов (новоиспеченных выпускников вузов), пока не имеющих опыта в профессиональном программировании, но желающих его приобрести. Обязанности: <ol> Разработка ПО под платформу WT (краткий обзор платформы есть на сайте в разделе «Платформа WT \ Описание», а чтобы непосредственно поработать с платформой, оставляйте отклик и в комментарие напишите, что хотите предварительно ознакомиться в платформой). Проектирование базы данных. Написание SQL-запросов. Разработка компонент на C# для заказных решений и для платформы WT. </ol> Требования: <ol> Знание одной из реляционных баз данных (желательно PostgreSQL) и умение писать SQL-запросы. Опыт программирования на любом языке (желательно на C#), понятие об ООП. Понятие об XML. Желание совершенствоваться и обучаться. </ol> Условия: <ol> Ваш первоначальный ежемесячный доход будет составлять от 30 000 до 50 000 руб. (на руки) в зависимости от результатов собеседования. Далее в компании действует система повышения окладов в зависимости от результативности. При реализации тех или иных задач разработчик в нашей компании имеет много творческой свободы, т.к. помимо проектов для клиентов внутри компании ведется активная разработка внутренних программ и систем (элементов платформы WT), где ваши творческие идеи и решения будут максимально востребованы. Полная поддержка от наставника на стадии испытательного срока и в течение всей вашей деятельности уже внутри команды. Официальное трудоустройство, 100% официальная зарплата. </ol> ",,не требуется,Программист (разработчик ПО),,50000.0,30000.0,полный день,"Английский — B1 — Средний,SQL,XML,ООП,C#",Полная занятость,https://tyumen.hh.ru/vacancy/39570116
371,Челябинск,НИИИТ-РК,,22 сентября 2020," Обязанности: регулировка и разработка СВЧ-устройств оформление электрических схем оформление технических условий Требования: образование высшее или средне-техническое Знание схемотехники: приемники, передатчики, усилители, высокочастотные устройства антенно-фидерного тракта. Диапазон частот от 30 Мгц до 35 ГГц. Знание электродинамики Готовность к выезду в командировки Условия: Официальное трудоустройство; Возможность карьерного роста; Полный соц.пакет; Продолжительность рабочего времени с 8 час. 00 мин. до 16 час. 45 мин., с перерывом на обед с 11 час. 45 мин. до 12 час. 30 мин. Фома оплаты труда сдельно-премиальная ",,не требуется,Инженер-разработчик,,50000.0,30000.0,полный день,,Полная занятость,https://tyumen.hh.ru/vacancy/39368737
681,Магнитогорск,G2R Limited,,8 октября 2020," Обязанности: Поиск тендеров на электронных торговых площадках; Участие в торгах; Расчет стоимости; Подготовка документации; Оформление заказа в производство Требования: Опыт работы с электронными торговыми площадками; Образование высшее; Организованность; Аналитика; Внимательность; Ответственность; Уверенный пользователь ПК Условия: График работы: 5/2, с 9:00 до 18.00; ","Поиск тендеров на электронных торговых площадках;,Участие в торгах;,Расчет стоимости;,Подготовка документации;,Оформление заказа в производство",1–3 года,Специалист по тендерам,"Опыт работы с электронными торговыми площадками;,Образование высшее;,Организованность;,Аналитика;,Внимательность;,Ответственность;,Уверенный пользователь ПК",50000.0,30000.0,полный день,"Тендеры,Участие в Тендерах,подготовка документов для участия в тендерах,Ведение переговоров,Навыки презентации,Государственные закупки,Деловая переписка,Подготовка коммерческих предложений,Организаторские навыки,Работа в команде",Полная занятость,https://tyumen.hh.ru/vacancy/39103645
713,Магнитогорск,Quick Resto,,17 сентября 2020," Quick Resto - это молодая и амбициозная команда профессионалов, объединенных желанием сделать систему автоматизации для кафе и ресторанов простой и доступной. На протяжении вот уже 7 лет мы ежедневно следуем этой светлой цели и у нас неплохо получается, ведь сегодня Quick Resto - это: 70+ человек в команде 3000+ активных клиентов 15 стран - география наших пользователей самые интересные задачи слаженный коллектив В команду нашу требуется сотрудник службы maintenance (3-я линия поддержки), с развитием в DevOps . Обязанности: Разбор и решение проблем поступающих от технической поддержки Составление багрепортов Систематизация типичных проблем Администрирование production системы, построенной на Ubuntu, Tomcat, PostgreSQL Организация alert-менеджмента Автоматизации рутинных задач через Bash/Python Наши условия: Удобный офис Пятидневка, с дежурствами по графику Молодой и дружный коллектив Интересные и сложные задачи Белая заработная плата Оформление по ТК РФ Наши ожидания: Понимание устройства ОС Linux и практический опыт работы с ней Владение Bash и SQL Будет конкурентным преимуществом: Опыт работы с Docker Владение Python Опыт системного администрирования linux систем Опыт программирования ","Разбор и решение проблем поступающих от технической поддержки,Составление багрепортов,Систематизация типичных проблем,Администрирование production системы, построенной на Ubuntu, Tomcat, PostgreSQL,Организация alert-менеджмента,Автоматизации рутинных задач через Bash/Python",не требуется,"Администратор Linux серверов, младший девопс",,50000.0,30000.0,полный день,"Bash,Точность и внимательность к деталям,Ubuntu,Nginx,SQL,Аналитическое мышление,Python,MySQL,PostgreSQL,Java,Linux,Ubuntu Server,Администрирование серверов Linux",Полная занятость,https://tyumen.hh.ru/vacancy/39285945
7,Челябинск,МеталлСервис,,8 октября 2020," Инженер Конструктор Малых форм и Арт-объектов. Инженер конструктор. Приветствуем вас на странице интересной вакансии. Планируется запуск нового модельного ряда малых форм. Для этого нам нужен конструктор, имеющий опыт работы с металлом. Опыт составления чертежей, а также со способностью творчески мыслить и воплощать это в электронном варианте. Добро пожаловать на собеседование. Обязанности: Детальная проработка проектов новых моделей. Составление сборочных чертежей. Требования: Ответственность. Пунктуальность. Навыки работы с программами проектирования. Знание и понимание тех. чертежей. Творческие способности. Стремление к результатам. Условия: Занятость полная Работа в просторном офисе с кондиционером. Стабильная з/п Гибкий график ","Детальная проработка проектов новых моделей.,Составление сборочных чертежей.",не требуется,Инженер-Конструктор Малых форм и Арт-объектов,,50000.0,35000.0,гибкий график,"AutoCAD,разработка чертежей,Проектирование,нормативно-техническая документация,Mathcad,Пользователь ПК,Творческое мышление",Полная занятость,https://tyumen.hh.ru/vacancy/39699218
519,Магнитогорск,Uralmedias,"профессиональное обучение;,официальное оформление;,з/п обсуждается на собеседовании;,график работы 5/2, (9:00-18:00);,офис компании находится на ул. Завенягина 1/2",12 октября 2020," Uralmedias - это креативное digital-агентство полного цикла, занимающееся разработкой фирменных сайтов, брендингом, развитием и продвижением проектов в digital-пространст Требования: Опыт Backend-разработки на PHP - 3 года Обязательный опыт работы с: php7, mysql, git, composer Знание и применение MVC Опыт работы с php фреймворками: Laravel, Symfony, Yii Опыт работы с 1с-Bitrix, CMS Modx, OctoberCMS Продвинутые знания HTML5, CSS3, JavaScript Опыт написания REST api Умение грамотно излагать мысли - письменно и устно Условия: профессиональное обучение; официальное оформление; з/п обсуждается на собеседовании; график работы 5/2, (9:00-18:00); офис компании находится на ул. Завенягина 1/2 ",,1–3 года,PHP Developer/Веб-программист Middle,"Опыт Backend-разработки на PHP - 3 года,Обязательный опыт работы с: php7, mysql, git, composer,Знание и применение MVC,Опыт работы с php фреймворками: Laravel, Symfony, Yii,Опыт работы с 1с-Bitrix, CMS Modx, OctoberCMS,Продвинутые знания HTML5, CSS3, JavaScript,Опыт написания REST api,Умение грамотно излагать мысли - письменно и устно",50000.0,35000.0,полный день,"MySQL,ООП,MVC,JavaScript,Ajax",Полная занятость,https://tyumen.hh.ru/vacancy/39756226
755,Челябинск,SaitCraft,,9 октября 2020," Полная занятость. Работа в офисе или удаленно. Фриланс запрещен. Необходим опыт работы с контекстной рекламой Яндекс и Гугл, аналитикой, понимание хорошего сайта. Обязанности: Мы помогаем компаниям увеличивать продажи с помощью интернет. Это предполагает комплексную работу специалиста над проектом: — понимание целей заказчика, его продукта, отличий от конкурентов; — ведение контекстной рекламы Яндекс Директ и Google Adwords; — составление ТЗ на повышение конверсии сайта; — аналитика трафика с помощью Яндекс Метрика и Google Analytics; — аналитика количества и качества лидов (используем сервис Callibri); — мониторинг работы отдела продаж заказчика; — оптимизация всего для повышения количества лидов при том же бюджете. Данный подход позволяет нам работать с клиентами годами, но требует от всех специалистов постоянного обучения. Чем поможем? — научим работать с целями заказчика, отстройкой от конкурентов, повышать конверсию сайта, анализировать лиды с помощью Callibri и укладывать все это в digital стратегию; — общение с заказчиком на 80% берем на себя. Это касается всех вопросов по оплате, документообороту, дополнительным продажам и спорным вопросам. На вас - общение по операционным вопросам (чаще всего по e-mail). — в штате есть дизайнер, верстальщик, программист, SEO - специалисты, которые возьмут на себя доработку сайта. Что обязательно: — трудолюбие, усидчивость; — ответственность; — желание сделать классный результат. Зарплата: зарплата опытного специалиста составляет 35 000 … 50 000 рублей. Специалист является так же ведущим для другого начинающего специалиста. Дальше развитие может идти по нескольким путям: — руководство другими специалистами по контексту; — изучение смежных направлений (поисковое продвижение, реклама в соц. сетях, e-mail рассылка); — переход на роль менеджера проектов, который отвечает за коммуникацию с заказчиками. Условия: — один специалист ведет от 4 до 8 проектов; — работа в офисе на Тополиная 21 (Северо-Запад, рядом с Тополиной Аллеей); — работа с 09-00 до 18-00 пять дней в неделю; — ежедневные и еженедельные планерки; — учет своего рабочего времени; — ведение проектов в Битрикс 24; — зарплата два раза в месяц (середина и конец месяца). Что будет после отклика: — опросник; — знакомство в офисе и тестовое задание; — решение о приеме на стажировку. ",,1–3 года,Специалист по контекстной рекламе с опытом,,50000.0,35000.0,удаленная работа,"Контекстная реклама,Google AdWords,Google Analytics,SEO,Яндекс.Метрика",Полная занятость,https://tyumen.hh.ru/vacancy/39128763
314,Магнитогорск,Система Геткурс,,14 октября 2020," GetCourse — платформа полного цикла для продажи и проведения онлайн-обучения. Нашими клиентами являются тренеры, преподаватели, инфо-бизнесмены. GetCourse состоит из нескольких модулей: конструктора сайтов и посадочных страниц, системы проведения обучения онлайн, вебинарной комнаты, системы рассылок, CRM, аналитики, автоворонок. Количество клиентов нашей компании растет, поэтому нашей команде нужны новые классные специалисты. Если вам нравится помогать людям решать их задачи, придумывать нестандартные решения, если вы энергичны, коммуникабельны и аккуратны, обладаете хорошей выдержкой — нам будет очень приятно вместе с вами делать жизнь людей проще, а их бизнес эффективнее! Внимание! Занятость удаленная. Требования: Опыт работы от 1 года; Образование техническое как плюс; Грамотный русский язык; Навыки деловой переписки; Дополнительные условия: Наличие компьютера достаточной для выполнения рабочих задач мощности и стабильного/скоростного Интернета. Очень хорошо, если вы: Пробовали сверстать страницу с помощью HTML/CSS и у вас получилось; Когда-либо делали свой сайт на своем домене; Имеете опыт работы в технической поддержке, общения с клиентами по телефону; Имеете опыт тестирования; Знаете язык программирования; Умеете устанавливать на страницу счетчики Я.Метрики, Google Analytics, GTM; Любите учиться чему-то новому! Задачи: <ol> Техническая поддержка пользователей: Консультирование по функционалу и возможностям системы Разработка нестандартных решений под задачи пользователя Тестирование функционала Написание баг-репортов, технических заданий Проведение обучающих консультаций по Skype для новых клиентов Проведение консультаций и настроек системы по задачам клиентов: привязка домена клиента к нашему ns-серверу; редактирование html-страничек в сms-системе; настройка рассылок и т. п. настройка бизнес-процессов; настройка структуры тренингов; настройка каналов для учета трафика с помощью utm-меток; анализ продаж и конверсий; консультирование по любым аспектам системы. Консультирование пользователей по телефону Поддержка и расширение базы знаний. </ol> Условия: Занятость - 40 часов в неделю, гибкий график; Работа удаленная на вашем устройстве; Оплачиваемое недельное обучение при приеме на работу; Испытательный срок 2 мес.; Стабильная заработная плата фикс: 25 000 руб. на испытательный срок, далее - 30 000 руб. (суммы на руки); Повышение заработной платы за счет бонусной части при проведении обучений, консультаций, настроек системы; Оформление по ТК РФ, полностью белая зарплата, ДМС; Адекватное руководство, которому важен не процесс, а результат; Молодая команда. ",,1–3 года,Специалист технической поддержки,"Опыт работы от 1 года;,Образование техническое как плюс;,Грамотный русский язык;,Навыки деловой переписки;",55000.0,28000.0,удаленная работа,,Полная занятость,https://tyumen.hh.ru/vacancy/36705544
337,Баррикадная,Система Геткурс,,13 октября 2020," GetCourse — платформа полного цикла для продажи и проведения онлайн-обучения. Нашими клиентами являются тренеры, преподаватели, инфо-бизнесмены. GetCourse состоит из нескольких модулей: конструктора сайтов и посадочных страниц, системы проведения обучения онлайн, вебинарной комнаты, системы рассылок, CRM, аналитики, автоворонок. Количество клиентов нашей компании растет, поэтому нашей команде нужны новые классные специалисты. Если вам нравится помогать людям решать их задачи, придумывать нестандартные решения, если вы энергичны, коммуникабельны и аккуратны, обладаете хорошей выдержкой — нам будет очень приятно вместе с вами делать жизнь людей проще, а их бизнес эффективнее! Внимание! Занятость удаленная. Требования: Опыт работы от 1 года; Образование техническое как плюс; Грамотный русский язык; Навыки деловой переписки; Дополнительные условия: Наличие компьютера достаточной для выполнения рабочих задач мощности и стабильного/скоростного Интернета. Очень хорошо, если вы: Пробовали сверстать страницу с помощью HTML/CSS и у вас получилось; Когда-либо делали свой сайт на своем домене; Имеете опыт работы в технической поддержке, общения с клиентами по телефону; Имеете опыт тестирования; Знаете язык программирования; Умеете устанавливать на страницу счетчики Я.Метрики, Google Analytics, GTM; Любите учиться чему-то новому! Задачи: <ol> Техническая поддержка пользователей: Консультирование по функционалу и возможностям системы Разработка нестандартных решений под задачи пользователя Тестирование функционала Написание баг-репортов, технических заданий Проведение обучающих консультаций по Skype для новых клиентов Проведение консультаций и настроек системы по задачам клиентов: привязка домена клиента к нашему ns-серверу; редактирование html-страничек в сms-системе; настройка рассылок и т. п. настройка бизнес-процессов; настройка структуры тренингов; настройка каналов для учета трафика с помощью utm-меток; анализ продаж и конверсий; консультирование по любым аспектам системы. Консультирование пользователей по телефону Поддержка и расширение базы знаний. </ol> Условия: Занятость - 40 часов в неделю, гибкий график; Работа удаленная на вашем устройстве; Оплачиваемое недельное обучение при приеме на работу; Испытательный срок 2 мес.; Стабильная заработная плата фикс: 25 000 руб. на испытательный срок, далее - 30 000 руб. (суммы на руки); Повышение заработной платы за счет бонусной части при проведении обучений, консультаций, настроек системы; Оформление по ТК РФ, полностью белая зарплата, ДМС; Адекватное руководство, которому важен не процесс, а результат; Молодая команда. ",,1–3 года,Специалист технической поддержки,"Опыт работы от 1 года;,Образование техническое как плюс;,Грамотный русский язык;,Навыки деловой переписки;",55000.0,28000.0,удаленная работа,,Полная занятость,https://tyumen.hh.ru/vacancy/35649814
